OBJECTID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Tract,Tract_Area,tract_t,Lat,Long,OBJECTID,Tract_1,ZIP,Population,CIscore,CIscoreP,Ozone,Ozone_Pctl,PM2_5,PM2_5_Pctl,Diesel_PM,Diesel_PM_Pctl,Pesticides,Pesticides_Pctl,Tox_Releases,Tox_Releases_Pctl,Traffic,Traffic_Pctl,Drinking_Water,DrinkingWaterPctl,Lead,Lead_Pctl,Cleanups,Cleanups_Pctl,GroundwaterThreats,GW_Threats_Pctl,Haz_Waste,Haz_Waste_Pctl,Imp_Water_Bodies,ImpWaterBodPctl,Solid_Waste,Solid_Waste_Pctl,Pollution,PollutionScore,Pollution_Pctl,Asthma,Asthma_Pctl,Low_Birth_Weight,LowBirthW_Pctl,Cardiovascular,Cardiovasc_Pctl,Education,Education_Pctl,Ling_Isol,Ling_Isol_Pctl,Poverty,Poverty_Pctl,Unemployment,Unemploy_Pctl,HousBurd,HousBurd_Pctl,PopChar,PopCharScore,PopCharP,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,ApproxLoc,DAC_category,OBJECTID_12,MHI_2019_5YR,Avg_hshld_size,HCD_Low_2021,HCD_Moderate_2021,State_MHI_2019,State_MHI_Percent,Income_Group,DAC_and_or_LIC,Shape__Area,Shape__Length
2307,06,037,530500,06037530500,5305,Census Tract 5305,G5020,S,900628,0,+34.0387584,-118.1658839,6037530500,900629,6037530500,-440229.567970809,169350.689013221,1761,6037530500,90022,3719,64.89613512,97.79374685,0.05022962,62.5264468,12.15638623,87.21841942,1.371807105,99.22837586,0,0,2293.813273,81.42035509,2559.699566,93.175,678.3670269,75.13425752,78.54341678,88.00252048,8.7,54.44195595,1.5,10.64253694,0.525,70.93315685,0,0,9.5,89.82817869,63.94850316,7.808099534,95.04667082,66.37,75.69790628,6.22,79.27893251,15.57,69.65353938,39.8,89.81270564,30.1,95.68277169,47.9,79.54773869,9.2,82.74336283,24.6,79.06210393,80.12326464,8.311386764,92.62481089,9.7069,75.3428,14.9503,91.5569,3.1191,0.0538,0,5.2702,0,0,Los Angeles,East Los Angeles,CalEnviroScreen 4.0 Top 25%,3088,"$44,750",3,"$85,150","$86,400",75235,59.48%,Low,Yes,900629.314926147,3890.1547499021
2308,06,037,530302,06037530302,5303.02,Census Tract 5303.02,G5020,S,855876,0,+34.0278115,-118.1479458,6037530302,855873,6037530302,-441411.443650809,171030.487221834,1664,6037530302,90022,6849,49.55775702,87.40544629,0.05022962,62.5264468,12.23883919,89.11014312,0.573982757,92.1468575,0,0,2599.153361,83.03325831,1911.184959,85.625,678.3670269,75.13425752,88.34133347,95.65217391,0,0,3,22.11522497,0.25,43.29583058,0,0,0,0,52.9630818,6.466781768,78.05849409,67,76.19641077,5.4,62.11188093,15.84,70.7003988,38.3,88.57251329,14.5,76.07254026,45.8,77.19849246,12.4,93.0895367,18.3,55.48795944,73.87688597,7.663434271,85.18658598,11.2717,78.61,10.1183,92.9625,3.5918,0.6716,0,2.7741,0,0,Los Angeles,East Los Angeles,CalEnviroScreen 4.0 Top 25%,3089,"$52,906",4,"$94,600","$96,000",75235,70.32%,Low,Yes,855873.407943726,4092.27507387943
2309,06,037,530601,06037530601,5306.01,Census Tract 5306.01,G5020,S,570601,0,+34.0539623,-118.1755940,6037530601,570602,6037530601,-438560.644646153,168421.776485462,1827,6037530601,90063,2930,62.95408356,97.06253152,0.05022962,62.5264468,12.13544749,86.42190417,0.500132569,89.90665837,0,0,2032.473348,79.68242061,1346.099356,73.7375,678.3670269,75.13425752,81.15115288,90.30875866,8.6,54.31131019,24,73.53478333,1.82,91.99205824,0,0,6.7,81.51202749,66.56650746,8.127757339,96.76415681,56.8,65.19192423,6.06,76.44341801,16.64,74.36440678,41.5,91.02758795,22,89.13249425,39.8,68.94472362,8.7,79.72410203,18.8,57.85804816,74.66865377,7.745566327,86.32123046,14.2321,70.5119,15.256,91.6382,6.1092,0,0,1.7747,0.1706,0.3072,Los Angeles,East Los Angeles,CalEnviroScreen 4.0 Top 25%,3090,"$51,719",3,"$85,150","$86,400",75235,68.74%,Low,Yes,570602.057868958,4033.46258234608
2310,06,037,530602,06037530602,5306.02,Census Tract 5306.02,G5020,S,672831,0,+34.0527222,-118.1715837,6037530602,672828,6037530602,-438691.044909614,168794.595533228,1828,6037530602,90063,1769,56.59254271,93.70902673,0.05022962,62.5264468,11.94428097,75.37025513,1.057174834,98.43186061,0,0,2029.659994,79.60740185,1930.004872,85.9,777.3683658,87.23616835,84.05924791,92.71581601,2.65,28.85405002,12.8,53.46173003,2.16,93.19655857,0,0,10.7,92.0045819,66.31679043,8.097266939,96.68948351,41.16,43.46959123,7.43,93.35386195,11.82,44.64107677,41.4,90.93900278,12.6,70.30721343,47.3,78.88190955,12.7,93.71421135,14.8,37.47782003,67.37610404,6.989091892,76.48764498,16.9587,72.1877,10.8536,86.3765,10.4579,0.2826,0,2.883,0,0,Los Angeles,East Los Angeles,CalEnviroScreen 4.0 Top 25%,3091,"$84,750",4,"$94,600","$96,000",75235,112.65%,Low,Yes,672828.268218994,4431.84183245111
2311,06,037,540300,06037540300,5403,Census Tract 5403,G5020,S,1531882,0,+33.9335726,-118.2196227,6037540300,1531878,6037540300,-451989.371996637,164608.461066627,1772,6037540300,90262,4728,55.86130455,93.14170449,0.04435661,37.57311761,12.06700264,82.41443684,0.657729849,94.67330429,0,0,8386.8466,96.38659665,2250.433706,90.2125,500.3474474,60.58448857,93.1632105,98.76496534,99.15,99.2347891,31.9,81.07255521,3.565,96.90271343,0,0,2.2,54.84536082,68.85447868,8.40711817,97.85936528,50.14,56.85443669,4.78,46.2920195,14.35,62.46261216,42.7,92.0020248,11.3,66.59899851,42.5,72.73869347,7.5,71.66840187,19.7,61.52091255,64.05441451,6.644524725,71.5204236,15.6726,75.4653,8.8621,97.1024,0.9941,0.2327,0,1.6709,0,0,Los Angeles,Lynwood,CalEnviroScreen 4.0 Top 25%,3092,"$59,200",4,"$94,600","$96,000",75235,78.69%,Low,Yes,1531878.18107605,6684.86447485938
2312,06,037,540400,06037540400,5404,Census Tract 5404,G5020,S,339717,0,+33.9326760,-118.2282402,6037540400,339720,6037540400,-452103.729741587,163813.662834624,1631,6037540400,90059,2109,70.56217161,99.20574887,0.0438112,35.15868077,12.0701055,82.58867455,1.092858969,98.60609832,0,0,8916.260049,96.76169042,2623.566956,93.575,669.9944656,73.73548145,75.12841966,84.86452426,54.5,96.65920119,20.8,69.15158559,1.555,90.65519523,0,0,1,35.71592211,66.58630609,8.130174748,96.78904792,122.71,96.17397807,5.33,60.57223505,25.25,97.79411765,54,97.9498861,16.3,80.0108269,55.9,88.09045226,7.7,73.41228527,22.7,72.97845374,83.66757889,8.679047351,95.71356531,11.8065,83.4045,4.789,84.2105,0.1897,15.5998,0,0,0,0,Los Angeles,Willowbrook,CalEnviroScreen 4.0 Top 25%,3093,"$52,045",5,"$102,200","$103,700",75235,69.18%,Low,Yes,339720.065673828,2521.03672470714
2313,06,037,540501,06037540501,5405.01,Census Tract 5405.01,G5020,S,1452738,0,+33.9247081,-118.2193041,6037540501,1452737,6037540501,-452971.845191653,164656.379000398,1636,6037540501,90262,6713,60.29500974,95.86485124,0.0438112,35.15868077,12.08997374,83.72121966,0.805511122,96.77660236,0,0,10119.21672,97.41185296,3286.079446,97.0125,497.0195929,60.28475084,86.92202739,94.63137996,100.4,99.27211646,38.3,85.1901046,3.5,96.84976837,0,0,2.5,59.17525773,69.78223202,8.520396669,98.31985065,67.87,77.08125623,4.6,41.14703618,18.84,83.7113659,45.9,94.19134396,13.3,72.2560563,36.8,64.3718593,3,17.11348256,37.8,97.69328264,68.21921219,7.076549612,77.6727181,9.2805,84.746,5.9735,79.8004,7.7909,10.4573,0.2681,0.9683,0,0.715,Los Angeles,Lynwood,CalEnviroScreen 4.0 Top 25%,3094,"$57,386",4,"$94,600","$96,000",75235,76.28%,Low,Yes,1452737.50260162,5808.6524435224
2314,06,037,540600,06037540600,5406,Census Tract 5406,G5020,S,937161,0,+33.9243583,-118.2341162,6037540600,937164,6037540600,-453036.251795485,163287.62829072,2255,6037540600,90059,4981,62.33525724,96.64649521,0.0438112,35.15868077,12.10051881,84.46795271,0.382621932,83.73366521,0,0,11534.85352,98.07451863,1787.20928,83.6,467.1904837,56.18833521,82.76511943,91.8084436,20.05,81.9335573,24.75,74.16569816,5.48,98.08074123,0,0,0.2,9.667812142,62.0091536,7.571305338,93.24206596,66.54,75.8225324,7.13,91.04439312,13.36,56.4556331,40.7,90.45811187,6.1,43.87603194,65.8,95.41457286,26.6,99.83081728,30.9,91.90114068,79.3684939,8.233092506,91.93141704,21.9835,70.8693,7.1472,76.3301,0.522,23.148,0,0,0,0,Los Angeles,Willowbrook,CalEnviroScreen 4.0 Top 25%,3095,"$31,875",4,"$94,600","$96,000",75235,42.37%,Low,Yes,937164.34853363,3936.72987602286
2315,06,037,540700,06037540700,5407,Census Tract 5407,G5020,S,1147619,7355,+33.9255436,-118.2453429,6037540700,1154976,6037540700,-452938.137916573,162243.894126276,2053,6037540700,90059,3230,72.57066751,99.39485628,0.04320513,32.1468575,12.09535727,84.11947729,0.350531451,81.13254512,0,0,11159.9799,97.93698425,2114.729333,88.7125,434.0235573,50.66816536,84.86668385,93.24511657,5.25,43.18775663,18,65.31628756,1.9,92.25678359,7,66.73666527,1.25,38.99198167,64.42943549,7.866821275,95.38270068,120.42,95.96211366,6.79,87.55452912,24.35,97.1335992,41.9,91.33130853,14.1,74.75977805,61.4,92.60050251,13,94.31285789,21.4,68.54245881,88.92973091,9.22490355,98.78971256,15.418,76.6873,7.8947,70.7121,3.4365,25.0464,0,0.6811,0,0.1238,Los Angeles,Willowbrook,CalEnviroScreen 4.0 Top 25%,3096,"$44,623",4,"$94,600","$96,000",75235,59.31%,Low,Yes,1154975.58039856,4944.71228334904
2316,06,085,502002,06085502002,5020.02,Census Tract 5020.02,G5020,S,900021,0,+37.3194030,-121.9209269,6085502002,900019,6085502002,-75756.103225771,-169982.7413779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7208,"$83,580",3,"$106,000","$163,400",75235,111.09%,Low,Yes,900018.758799553,4824.27543876137
2317,06,007,000502,06007000502,5.02,Census Tract 5.02,G5020,S,1145106,0,+39.7297355,-121.8617233,6007000502,1145108,6007000502,191998.840524697,-159483.962602655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,"$30,791",3,"$50,900","$76,350",75235,40.93%,Low,Yes,1145108.06747437,7160.00416527256
2318,06,085,501502,06085501502,5015.02,Census Tract 5015.02,G5020,S,888545,0,+37.3374972,-121.8644026,6085501502,888546,6085501502,-73844.9574310849,-164942.015229509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7239,"$67,067",4,"$117,750","$181,550",75235,89.14%,Low,Yes,888546.136124611,4391.03059388749
2319,06,007,001100,06007001100,11,Census Tract 11,G5020,S,6665196,0,+39.7116610,-121.8514478,6007001100,6665188,6007001100,189973.774722899,-158643.040600755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,"$35,000",3,"$50,900","$76,350",75235,46.52%,Low,Yes,6665188.42251778,11650.3724708979
2320,06,085,502102,06085502102,5021.02,Census Tract 5021.02,G5020,S,1800322,0,+37.3102325,-121.9254628,6085502102,1800320,6085502102,-76767.1633921163,-170404.771234554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241,"$75,515",3,"$106,000","$163,400",75235,100.37%,Low,Yes,1800319.7531538,6099.95887270246
2321,06,085,502201,06085502201,5022.01,Census Tract 5022.01,G5020,S,969620,0,+37.3047196,-121.9206557,6085502201,969616,6085502201,-77388.4817903639,-169991.811238612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7242,"$70,398",2,"$94,200","$145,250",75235,93.57%,Low,Yes,969615.754232407,5156.52195923209
2322,06,085,502202,06085502202,5022.02,Census Tract 5022.02,G5020,S,1126326,0,+37.2980264,-121.9206788,6085502202,1126325,6085502202,-78132.3183562085,-170008.926862323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7243,"$91,544",2,"$94,200","$145,250",75235,121.68%,Low,Yes,1126325.33615017,5462.90188424785
2323,06,007,001200,06007001200,12,Census Tract 12,G5020,S,8658943,0,+39.6982253,-121.8142432,6007001200,8658944,6007001200,188419.606482915,-155484.092176851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,"$37,955",3,"$50,900","$76,350",75235,50.45%,Low,Yes,8658944.42645073,16275.2324302265
2324,06,007,002800,06007002800,28,Census Tract 28,G5020,S,4245047,28959,+39.5071861,-121.5606959,6007002800,4274015,6007002800,166854.691803068,-134241.616511322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,"$27,031",2,"$45,250","$67,900",75235,35.93%,Low,Yes,4274015.01278114,8752.67994020762
2325,06,007,003100,06007003100,31,Census Tract 31,G5020,S,12324357,0,+39.4895646,-121.5090620,6007003100,12324356,6007003100,164778.821958234,-129700.937312289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,"$52,258",3,"$50,900","$76,350",75235,69.46%,Low,Yes,12324355.697525,19277.2335162867
2326,06,007,000202,06007000202,2.02,Census Tract 2.02,G5020,S,1716919,0,+39.7638565,-121.8494960,6007000202,1716920,6007000202,195768.633956923,-158362.693692427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,"$42,114",2,"$45,250","$67,900",75235,55.98%,Low,Yes,1716920.17859268,5757.59905863953
2327,06,065,043812,06065043812,438.12,Census Tract 438.12,G5020,S,51094215,35531,+33.8767216,-116.9530089,6065043812,51129747,6065043812,-455190.483976139,281430.326888588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781,"$54,125",2,"$50,600","$74,400",75235,71.94%,Low,Yes,51129746.7006302,42450.6896817342
2328,06,085,502906,06085502906,5029.06,Census Tract 5029.06,G5020,S,1544297,0,+37.2478128,-121.9014134,6085502906,1544295,6085502906,-83747.3437702858,-168415.812752389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7247,"$104,000",3,"$106,000","$163,400",75235,138.23%,Low,Yes,1544295.26277065,5026.28386017124
2329,06,093,001200,06093001200,12,Census Tract 12,G5020,S,3191140319,7990909,+41.4116025,-121.8260568,6093001200,3199131570,6093001200,378792.693488676,-151820.048183649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7403,"$36,731",2,"$44,750","$95,300",75235,48.82%,Low,Yes,3199131570.27083,276083.944259649
2330,06,093,000800,06093000800,8,Census Tract 8,G5020,S,3204021196,11039895,+41.3325066,-123.0040789,6093000800,3215061336,6093000800,374425.504295221,-254519.50395745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7404,"$50,865",2,"$44,750","$95,300",75235,67.61%,Low,Yes,3215061335.45808,334017.702038019
2331,06,093,000703,06093000703,7.03,Census Tract 7.03,G5020,S,5033756,14100,+41.7431803,-122.6399825,6093000703,5047854,6093000703,417032.114792184,-220098.558426703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7405,"$47,258",2,"$44,750","$95,300",75235,62.81%,Low,Yes,5047854.47200012,17665.6441443705
2332,06,093,000200,06093000200,2,Census Tract 2,G5020,S,1300079062,72751425,+41.8583270,-121.9329407,6093000200,1372830636,6093000200,428516.104224502,-161394.343845948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7406,"$34,648",2,"$44,750","$95,300",75235,46.05%,Low,Yes,1372830635.57882,190970.73486177
2333,06,093,001100,06093001100,11,Census Tract 11,G5020,S,233750983,738203,+41.2135218,-122.3924294,6093001100,234489293,6093001100,358996.310215792,-195271.996528435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7407,"$35,433",2,"$44,750","$95,300",75235,47.10%,Low,Yes,234489293.054432,87573.4266682461
2334,06,093,000400,06093000400,4,Census Tract 4,G5020,S,533341383,3118249,+41.9466483,-122.6348078,6093000400,536459667,6093000400,438450.652923349,-219135.031272407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7408,"$39,327",2,"$44,750","$95,300",75235,52.27%,Low,Yes,536459667.242531,122223.741031885
2335,06,093,000500,06093000500,5,Census Tract 5,G5020,S,3191339969,9853898,+41.7477055,-123.3041347,6093000500,3201194087,6093000500,419020.341031873,-277832.702200732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7409,"$36,960",2,"$44,750","$99,150",75235,49.13%,Low,Yes,3201194087.31232,324105.033719181
2336,06,093,000900,06093000900,9,Census Tract 9,G5020,S,613498711,9799862,+41.4800873,-122.4271470,6093000900,623298611,6093000900,387642.653949067,-203636.802848073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7410,"$53,088",2,"$44,750","$99,150",75235,70.56%,Low,Yes,623298611.491936,137950.185680398
2337,06,093,000300,06093000300,3,Census Tract 3,G5020,S,1422920817,14083546,+41.7987289,-122.2962063,6093000300,1437004449,6093000300,419486.466618569,-193313.371369297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7411,"$46,303",2,"$44,750","$99,150",75235,61.54%,Low,Yes,1437004448.93944,224698.44001339
2338,06,093,000702,06093000702,7.02,Census Tract 7.02,G5020,S,35799408,119540,+41.7321698,-122.6201917,6093000702,35918951,6093000702,415252.310924408,-217961.473901999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7412,"$38,062",2,"$44,750","$99,150",75235,50.59%,Low,Yes,35918950.6257706,44095.6963208961
2339,06,085,504601,06085504601,5046.01,Census Tract 5046.01,G5020,S,19234588,8860136,+37.4428194,-122.0860254,6085504601,28094725,6085504601,-61542.3373585403,-184283.450812831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7252,"$74,904",3,"$106,000","$163,400",75235,99.56%,Low,Yes,28094724.7780714,24455.3320265466
2340,06,085,512100,06085512100,5121,Census Tract 5121,G5020,S,57250272,26337,+37.1775734,-121.7255630,6085512100,57276616,6085512100,-91999.4334129373,-153008.235491667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7256,"$98,393",3,"$106,000","$163,400",75235,130.78%,Low,Yes,57276616.4569597,36662.594225047
2341,06,007,000604,06007000604,6.04,Census Tract 6.04,G5020,S,1016929,0,+39.7358332,-121.8573274,6007000604,1016929,6007000604,192668.81475941,-159094.163810774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,"$23,577",3,"$50,900","$76,350",75235,31.34%,Low,Yes,1016928.82645226,5584.99381733731
2342,06,007,000700,06007000700,7,Census Tract 7,G5020,S,3147238,0,+39.7420778,-121.8390356,6007000700,3147240,6007000700,193331.950054622,-157514.069983373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,"$49,722",2,"$45,250","$67,900",75235,66.09%,Low,Yes,3147239.73409462,7592.56533196004
2343,06,085,503336,06085503336,5033.36,Census Tract 5033.36,G5020,S,912167,0,+37.3067237,-121.8043549,6085503336,912167,6085503336,-77367.958610997,-159695.396299861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259,"$112,554",4,"$117,750","$181,550",75235,149.60%,Low,Yes,912166.82699585,4190.02099087266
2344,06,071,025100,06071025100,251,Census Tract 251,G5020,S,7231738232,44118587,+34.5022634,-114.8402004,6071025100,7275857515,6071025100,-377203.98501142,475905.310575867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5582,"$31,845",2,"$50,600","$74,400",75235,42.33%,Low,Yes,7275857514.40901,477600.695077526
2345,06,037,403303,06037403303,4033.03,Census Tract 4033.03,G5020,S,4365072,89183,+34.0024101,-117.8593531,6037403303,4454257,6037403303,-443604.649043637,197925.562156251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3006,"$77,083",4,"$94,600","$96,000",75235,102.46%,Low,Yes,4454256.83367157,10605.8800171493
2346,06,037,212303,06037212303,2123.03,Census Tract 2123.03,G5020,S,155646,0,+34.0597633,-118.2935144,6037212303,155645,6037212303,-438119.958766358,157525.475386297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3009,"$41,797",2,"$75,700","$76,800",75235,55.56%,Low,Yes,155644.889831543,1590.85182026707
2347,06,037,201200,06037201200,2012,Census Tract 2012,G5020,S,440870,0,+34.0887085,-118.1785472,6037201200,440869,6037201200,-434712.167563933,168075.133546045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3010,"$46,976",4,"$94,600","$96,000",75235,62.44%,Low,Yes,440868.892616272,3180.04115432207
2348,06,037,406102,06037406102,4061.02,Census Tract 4061.02,G5020,S,1646574,0,+34.0814770,-117.8892621,6037406102,1646570,6037406102,-434960.612100657,194782.764360575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013,"$57,321",3,"$85,150","$86,400",75235,76.19%,Low,Yes,1646569.59803009,5714.10059203717
2349,06,037,920312,06037920312,9203.12,Census Tract 9203.12,G5020,S,12756216,4780,+34.3629821,-118.5258812,6037920312,12760997,6037920312,-405303.46296052,135446.049588789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016,"$79,241",3,"$85,150","$86,400",75235,105.32%,Low,Yes,12760996.6011581,17690.4991424081
2350,06,037,408402,06037408402,4084.02,Census Tract 4084.02,G5020,S,11572331,2068,+34.0145909,-118.0024823,6037408402,11574411,6037408402,-442514.967353292,184319.777265431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019,"$86,667",4,"$94,600","$96,000",75235,115.20%,Low,Yes,11574411.0167618,19051.7771420193
2351,06,071,009202,06071009202,92.02,Census Tract 92.02,G5020,S,423826991,255003,+34.2666090,-117.5413331,6071009202,424082049,6071009202,-414174.9571428,225650.561971761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5586,"$46,974",2,"$50,600","$74,400",75235,62.44%,Low,Yes,424082049.293999,115539.604800212
2352,06,037,183620,06037183620,1836.20,Census Tract 1836.20,G5020,S,517470,0,+34.1151760,-118.1898523,6037183620,517470,6037183620,-431796.516182108,166976.027248228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024,"$55,909",3,"$85,150","$86,400",75235,74.31%,Low,Yes,517469.482757568,2879.00492971443
2353,06,037,576501,06037576501,5765.01,Census Tract 5765.01,G5020,S,291367,0,+33.7722390,-118.1787306,6037576501,291369,6037576501,-469806.794573592,168732.461712166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3026,"$36,742",2,"$75,700","$76,800",75235,48.84%,Low,Yes,291368.658683777,2222.18709045633
2354,06,071,011001,06071011001,110.01,Census Tract 110.01,G5020,S,8841138,0,+34.2379158,-117.2139065,6071011001,8841141,6071011001,-416003.089465471,256580.095552962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5592,"$41,838",3,"$56,900","$83,700",75235,55.61%,Low,Yes,8841141.45000458,21918.6672882945
2355,06,071,011206,06071011206,112.06,Census Tract 112.06,G5020,S,3715244,0,+34.2409525,-116.9467039,6071011206,3715240,6071011206,-414749.72937581,281869.448653696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5596,"$34,500",2,"$50,600","$74,400",75235,45.86%,Low,Yes,3715240.39595032,20413.6157068587
2356,06,071,010424,06071010424,104.24,Census Tract 104.24,G5020,S,1678537683,0,+34.3821789,-116.6220814,6071010424,1678537841,6071010424,-398232.756964739,310491.892858475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5597,"$34,139",2,"$50,600","$74,400",75235,45.38%,Low,Yes,1678537840.4875,248924.060628845
2357,06,071,012103,06071012103,121.03,Census Tract 121.03,G5020,S,141928627,0,+34.4032519,-116.9358977,6071012103,141928637,6071012103,-396876.944173625,281581.511348472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5602,"$33,583",3,"$56,900","$83,700",75235,44.64%,Low,Yes,141928637.231255,55127.8510185045
2358,06,071,010422,06071010422,104.22,Census Tract 104.22,G5020,S,33719285,0,+34.1916824,-116.0639699,6071010422,33719285,6071010422,-417374.113992043,362642.331114599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603,"$46,667",3,"$56,900","$83,700",75235,62.03%,Low,Yes,33719284.9225922,32354.9043532399
